x;y;imb_id;num_voie;cp_no_voie;type_voie;nom_voie;batiment;code_insee;code_poste;nom_com;catg_loc_imb;imb_etat;pm_ref;pm_etat;code_l331;geom_mod;type_imb;date_completude;date_completude_manquante;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
55,29943799;-21,10823907;974230030L-14;14;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108261;55.299453;14 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7684985893416928;housenumber;97423_0030_00014;14;14 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29683003;-21,10227849;974230030L-15;15;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.108507;55.299357;15 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00015;15;15 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29905011;-21,10851518;974230030L-17;17;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108538;55.299113;17 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00017;17;17 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2991689;-21,10822733;974230030L-18;18;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108283;55.299177;18 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00018;18;18 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29900705;-21,10801796;974230030L-18A;18;A;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108035;55.299034;18a Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00018_a;18a;18a Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29887609;-21,10826504;974230030L-19;19;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.10831;55.2989;19 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00019;19;19 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29886901;-21,10830562;974230030L-19A;19;A;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108298;55.298884;19a Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00019_a;19a;19a Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29887609;-21,10826504;974230030L-19B;19;B;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108289;55.298861;19bis Chemin des Barrières 97426 Les Trois-Bassins;0.8715630303030303;0.7254615562403698;housenumber;97423_0030_00019_bis;19bis;19bis Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29766394;-21,10261204;974230030L-2;2;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9258559595959595;0.7651988038277512;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29871085;-21,10779821;974230030L-20;20;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107846;55.298764;20 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00020;20;20 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29837213;-21,10798449;974230030L-21B;21;B;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108001;55.298324;21b Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00021_b;21b;21b Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29837213;-21,10798449;974230030L-21C;21;C;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.10797;55.298326;21c Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00021_c;21c;21c Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29731197;-21,1022201;974230030L-22;22;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.107835;55.29847;22 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00022;22;22 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29868514;-21,10759923;974230030L-24;24;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107614;55.298679;24 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00024;24;24 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29880085;-21,10755523;974230030L-26;26;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107579;55.298797;26 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00026;26;26 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29819214;-21,10772977;974230030L-28;28;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107749;55.29825;28 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00028;28;28 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29816088;-21,1079914;974230030L-29;29;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108021;55.298126;29 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00029;29;29 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29711514;-21,10265169;974230030L-3;3;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9258559595959595;0.7651988038277512;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29759209;-21,10215969;974230030L-30;30;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9069714624505929;0.7492498405103667;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2978;-21,10753615;974230030L-32;32;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107577;55.297776;32 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00032;32;32 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29793103;-21,10786264;974230030L-33;33;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107891;55.297941;33 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00033;33;33 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29799208;-21,10757421;974230030L-34;34;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107555;55.298014;34 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00034;34;34 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29764404;-21,1077333;974230030L-35;35;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107766;55.297654;35 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00035;35;35 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29756086;-21,10234002;974230030L-36;36;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9069714624505929;0.7492498405103667;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29770513;-21,10232341;974230030L-38;38;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9069714624505929;0.7492498405103667;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30016493;-21,10864379;974230030L-4;4;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108686;55.300202;4 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7651988038277512;housenumber;97423_0030_00004;4;4 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,297551;-21,10739816;974230030L-40;40;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107354;55.297546;40 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00040;40;40 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29717513;-21,10743955;974230030L-41;41;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107438;55.297143;41 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00041;41;41 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2975159;-21,10709973;974230030L-42;42;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.107147;55.297518;42 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00042;42;42 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29793713;-21,10228961;974230030L-44;44;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.104868;55.297839;Chemin des Barrières 97426 Les Trois-Bassins;0.9069714624505929;0.7492498405103667;street;97423_0030;;Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29720905;-21,10699729;974230030L-45;45;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106991;55.297155;45 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00045;45;45 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29789914;-21,10224406;974230030L-46;46;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.107106;55.297409;46 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00046;46;46 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29786096;-21,10218948;974230030L-48;48;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.107052;55.297381;48 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00048;48;48 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29700796;-21,10268674;974230030L-5;5;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.10896;55.29967;5 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7651988038277512;housenumber;97423_0030_00005;5;5 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29786188;-21,1021353;974230030L-50;50;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.106512;55.297824;50 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00050;50;50 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29803412;-21,10644556;974230030L-52;52;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106442;55.297987;52 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00052;52;52 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29752485;-21,10636819;974230030L-53;53;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106388;55.29752;53 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00053;53;53 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2978151;-21,1020174;974230030L-54;54;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.106089;55.298237;54 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00054;54;54 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29757606;-21,10609772;974230030L-55;55;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106139;55.297561;55 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00055;55;55 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29760411;-21,10617027;974230030L-55B;55;B;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106167;55.297626;55bis Chemin des Barrières 97426 Les Trois-Bassins;0.8715630303030303;0.7254615562403698;housenumber;97423_0030_00055_bis;55bis;55bis Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2979651;-21,10611518;974230030L-56;56;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106122;55.297949;56 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00056;56;56 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29796198;-21,10599321;974230030L-58;58;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105996;55.297928;58 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00058;58;58 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29968102;-21,10890088;974230030L-5A;5;A;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.109008;55.299845;5a Chemin des Barrières 97426 Les Trois-Bassins;0.9094418181818181;0.7371506269592475;housenumber;97423_0030_00005_a;5a;5a Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29998093;-21,1087413;974230030L-6;6;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108707;55.299969;6 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7651988038277512;housenumber;97423_0030_00006;6;6 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29814485;-21,10596795;974230030L-60;60;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105983;55.298119;60 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00060;60;60 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29759604;-21,1060076;974230030L-61;61;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.106003;55.29751;61 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00061;61;61 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29789595;-21,10584802;974230030L-62;62;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105871;55.297881;62 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00062;62;62 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29783913;-21,10576616;974230030L-64;64;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105782;55.297933;64 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00064;64;64 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29748291;-21,10579871;974230030L-65;65;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.10579;55.297467;65 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00065;65;65 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2979839;-21,10578568;974230030L-66;66;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105789;55.297827;66 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00066;66;66 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29825299;-21,10577032;974230030L-66B;66;B;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105765;55.298036;66b Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00066_b;66b;66b Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29742691;-21,10567169;974230030L-67;67;;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105685;55.297422;67 Chemin des Barrières 97426 Les Trois-Bassins;0.9662599999999999;0.7492498405103667;housenumber;97423_0030_00067;67;67 Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29745487;-21,10569907;974230030L-67B;67;B;Chemin;DES BARRIERES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.105685;55.297254;67b Chemin des Barrières 97426 Les Trois-Bassins;0.9106013729128013;0.7254615562403698;housenumber;97423_0030_00067_b;67b;67b Chemin des Barrières;Chemin des Barrières;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
