,imb_id,x,y,num_voie,cp_no_voie,type_voie,nom_voie,batiment,code_insee,code_poste,nom_com,catg_loc_imb,imb_etat,pm_ref,pm_etat,code_l331,geom_mod,type_imb,date_completude,date_completude_manquante
2074,974230230D-120A,55.291510111988,-21.109672289662,120,A,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2075,974230230D-122,55.2914979823205,-21.1098121717129,122,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2076,974230230D-122B,55.2918538999212,-21.1098067266614,122,B,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2077,974230230D-123,55.2932018791403,-21.1097751441808,123,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2078,974230230D-125,55.2932198982115,-21.1098566185281,125,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2079,974230230D-129,55.2923411163309,-21.1102090681145,129,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2080,974230230D-13,55.2941600295491,-21.1076892395637,13,,Rue,DU TOURING HÔTEL,cité fleurie shlmr,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2081,974230230D-131,55.2921840473837,-21.1103971687681,131,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2082,974230230D-136,55.2917570331229,-21.1107270691807,136,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2083,974230230D-136A,55.2916030270971,-21.110752614429,136,A,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2084,974230230D-138,55.2916630504288,-21.1105545036658,138,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2085,974230230D-14,55.2943450560881,-21.1066071956379,14,,Rue,DU TOURING HOTEL,cité fleurie shlmr,97423.0,97426.0,Les Trois-Bassins,12 ou plus,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2086,974230230D-16,55.2938120753792,-21.1069721661254,16,,Rue,DU TOURING HOTEL,Bénara SHLMR,97423.0,97426.0,Les Trois-Bassins,12 ou plus,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2087,974230230D-25,55.2940170024911,-21.1075703769482,25,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2088,974230230D-27,55.2938409811645,-21.1077853863616,27,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2089,974230230D-28,55.293505969572,-21.1076465256211,28,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2090,974230230D-28A,55.2899408657422,-21.1087215965895,28,a,Rue,GABRIEL MAREUIL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2091,974230230D-29,55.2938960445705,-21.1080207868472,29,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2092,974230230D-30,55.2935588639185,-21.1080715878135,30,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2093,974230230D-30B,55.2933920619178,-21.1082957220396,30,B,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2094,974230230D-31,55.2934059206899,-21.1079255272233,31,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2095,974230230D-31B,55.2932898998426,-21.1079966193765,31,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2096,974230230D-33,55.2933628781716,-21.1083225258259,33,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2097,974230230D-35,55.2930199973088,-21.108030031605,35,d,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2098,974230230D-35B,55.2932150627231,-21.1078332799949,35,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2099,974230230D-35T,55.2930989567754,-21.1078592084377,37,T,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2100,974230230D-37,55.2930608805986,-21.107795597181,37,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2101,974230230D-37A,55.2930741112248,-21.107506688994,37,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2102,974230230D-37B,55.2927720299632,-21.1078288182132,37,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2103,974230230D-37C,55.2930240166365,-21.1077049004922,37,c,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2104,974230230D-38,55.2934109628028,-21.1075371785259,38,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2105,974230230D-39,55.2924830759106,-21.1078710702455,39,bis,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2106,974230230D-39B,55.2926069651892,-21.1079536111483,39,B,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2107,974230230D-4,55.2946720943534,-21.1075227737851,4,,Rue,DU TOURING HOTEL,cité fleurie shlmr,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2108,974230230D-40,55.2933570543418,-21.1071482362718,40,,Rue,DU TOURING HOTEL,Bénara SHLMR,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2109,974230230D-42,55.2937211042754,-21.1064834928228,48,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2110,974230230D-43,55.2930789657103,-21.1070822082681,43,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2111,974230230D-45,55.2931541359785,-21.1068481190476,45,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2112,974230230D-46,55.2933931385773,-21.1065705166113,46,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2113,974230230D-47,55.2930850503868,-21.1065764469986,47,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2114,974230230D-48,55.2937211042754,-21.1064834928228,48,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2115,974230230D-48A,55.2935098720113,-21.1064633012944,48,A,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2116,974230230D-49,55.2929610768165,-21.1064487429088,49,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2117,974230230D-50,55.2939840722025,-21.1061880655833,50,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2118,974230230D-50A,55.2935210633594,-21.1062737304668,50,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2119,974230230D-50B,55.2939840722025,-21.1061880655833,50,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2120,974230230D-51,55.2931158862969,-21.1064051391413,49,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2121,974230230D-52,55.2935609036773,-21.106156708426,52,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2122,974230230D-53,55.2931851259306,-21.1062161528794,53,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2123,974230230D-54,55.2935049029881,-21.1060296889913,54,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2124,974230230D-55,55.2929739974535,-21.1061869292073,55,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2125,974230230D-56,55.2929101378092,-21.1058791795486,56,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2126,974230230D-57,55.2928309727657,-21.1060680657325,57,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2127,974230230D-58,55.2924689797813,-21.1056850527592,58,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2128,974230230D-59,55.2925700966718,-21.1061015683541,59,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2129,974230230D-61,55.2927130178616,-21.1062294635411,61,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2130,974230230D-68,55.2923459435215,-21.1063431890221,68,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2131,974230230D-69,55.2927309147958,-21.1063741645137,69,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2132,974230230D-70,55.2922970792272,-21.1064601198041,70,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2133,974230230D-71,55.2925070713989,-21.1065886908683,71,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2134,974230230D-73,55.2925059440899,-21.1066609398612,73,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2135,974230230D-74,55.292129140662,-21.1067835993325,74,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2136,974230230D-75,55.2927659005983,-21.1066816234027,75,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2137,974230230D-76,55.2921379292123,-21.106883045846,76,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2138,974230230D-77,55.2924269662963,-21.1068859578452,77,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2139,974230230D-78,55.2920108650801,-21.1069991885808,78,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2140,974230230D-79,55.2923000905746,-21.1070382328779,79,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2141,974230230D-79A,55.2923650951057,-21.1072195386241,79,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2142,974230230D-80,55.2920669310086,-21.1072255670579,80,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2143,974230230D-82,55.2920358962489,-21.1073878400847,82,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2144,974230230D-83,55.2922561340249,-21.1074623194984,85,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2145,974230230D-84,55.291775102444,-21.1074665048629,84,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2146,974230230D-84A,55.2919378934374,-21.1075404057264,84,A,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2147,974230230D-84B,55.2916288823632,-21.1076005192812,84,B,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2148,974230230D-85,55.2924011227177,-21.107409584973,83,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2149,974230230D-85B,55.2929978557718,-21.1082827198451,33,B,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2150,974230230D-86,55.2917998508759,-21.107800958262,86,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2151,974230230D-87,55.2922349029177,-21.1076879191322,87,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2152,974230230D-88,55.2912970875453,-21.1080217041039,88,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2153,974230230D-88D,55.2908631336377,-21.1081437843317,88,D,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2154,974230230D-89,55.2920949063284,-21.1080929728913,89,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2155,974230230D-9,55.2945258942918,-21.1076025957555,9,,Rue,DU TOURING HOTEL,cité fleurie shlmr,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2156,974230230D-90,55.2906499630104,-21.1082138949347,90,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2157,974230230D-90A,55.2905978949689,-21.107743677971,90,A,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2158,974230230D-90B,55.2903711401854,-21.1082381803863,90,b,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2159,974230230D-90C,55.2900899760239,-21.1083617996214,90,C,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2160,974230230D-90D,55.2903379498871,-21.1085359192357,90,D,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2161,974230230D-90F,55.2903459160876,-21.1078404944338,90,f,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2162,974230230D-90G,55.291526019941,-21.1081775649947,90,g,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2163,974230230D-91,55.2924310355567,-21.1081866849503,91,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2164,974230230D-92,55.2915999154815,-21.1084492859937,92,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2165,974230230D-92A,55.2914268599143,-21.1084836717502,92,A,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2166,974230230D-92B,55.2911561384837,-21.1085622353601,92,B,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2167,974230230D-93,55.2919478496609,-21.1083263370676,93,,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2168,974230230D-94,55.2917518516283,-21.1086043705252,94,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2169,974230230D-95,55.2922548894166,-21.1084649190551,95,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2170,974230230D-95A,55.2925538826095,-21.1083866384501,95,A,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2171,974230230D-96A,55.2913680877215,-21.1082572658393,96,a,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2172,974230230D-97,55.292570867972,-21.1085584278549,97,,Rue,DU TOURING HOTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2173,974230230D-97A,55.2928510068606,-21.1084980218786,97,A,Rue,DU TOURING HÔTEL,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2174,974230232F-4,55.2928950295988,-21.1072790718713,4,,Allée,DES TOURTERELLES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2175,974230232F-6,55.2927880595383,-21.1072689619591,6,,Allee,DES TOURTERELLES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2176,974230233G-1,55.2956189590506,-21.1059741818899,1,,Ruelle,TRICARD,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
2177,974230233G-1A,55.2958161238347,-21.1059355177229,1,A,Ruelle,TRICARD,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
